12,24,36,48,
Devestators - Plasma Cannon - Combi-melta,0.5520643534430169,0.35322764803190304,0.17983122853160574,0.12452196523103423,
Devestators - Plasma Cannon - Combi-plasma,0.5389199640753248,0.3448174659359057,0.17554953261418563,0.1215571565350572,
Devestators - Plasma Cannon - Storm Bolter,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Centurion Devestators - Hurricane Bolter - Heavy Bolter,0.4884421336208155,0.30394010289858714,0.198769889572331,0.22834163608576802,
Centurion Devestators - Hurricane Bolter - Lascannon,0.6293389029345122,0.3916151325808727,0.2561073577181962,0.29420941572589415,
Centurion Devestators - Hurricane Bolter - Grav-cannon and Grav-amp,0.6575182567972517,0.4091501385173295,0.26757485134736914,0.3073829716539187,
Centurion Devestators - Centurion Missile Launcher - Heavy Bolter,0.5870698721404032,0.36531262367618655,0.23890611727443703,0.27444908183385597,
Centurion Devestators - Centurion Missile Launcher - Lascannon,0.7279666414540996,0.45298765335847235,0.29624358542030166,0.34031686147398227,
Centurion Devestators - Centurion Missile Launcher - Grav-cannon and Grav-amp,0.7561459953168391,0.47052265929492915,0.30771107904947465,0.3534904174020065,
Hellblasters - Plasma Incinerator - Bolt Pistol,0.383697534603877,0.23469850854794957,0.13047967281014702,0.11861804405940024,
Hellblasters - Plasma Incinerator - Plasma Pistol,0.42439272766792446,0.2595907746060653,0.14431842598698066,0.13119874570206383,
Hellblasters - Assault Plasma Incinerator - Bolt Pistol,0.3953247326221762,0.24181058456455407,0.134433602289242,0.12221253024301836,
Hellblasters - Assault Plasma Incinerator - Plasma Pistol,0.4360199256862231,0.2667028506226697,0.14827235546607626,0.13479323188568204,
Hellblasters - Heavy Plasma Incinerator - Bolt Pistol,0.4069519306404754,0.24892266058115925,0.1383875317683374,0.12580701642663666,
Hellblasters - Heavy Plasma Incinerator - Plasma Pistol,0.44764712370452325,0.2738149266392744,0.15222628494517126,0.13838771806930006,
Hellfire Cannon,0.2806800343417736,0.17291079488597239,0.10883609526292708,0.12287028880360296,
Hunter,0.14724385343619778,0.08943269024728429,0.05673658150773073,0.07214015844790268,
Stalker,0.18650888101918325,0.11328140764656026,0.07186633657645891,0.09137753403401028,
Whirlwind - Whirlwind Castellan Launcher,0.21922973733833848,0.13315533881262337,0.08447446580039897,0.10740868035576641,
Whirlwind - Whirlwind Vengeance Launcher,0.23395412268195825,0.14209860783735193,0.09014812395117211,0.11462269620055668,
Predator - Predator Autocannon - Heavy Bolter,0.26013080773728225,0.15799775277020223,0.10023462733032416,0.12744761325796145,
Predator - Predator Autocannon - Lascannon,0.3092120922160148,0.18780864951929716,0.11914682116623443,0.15149433274059596,
Predator - Twin Lascannon - Heavy Bolter,0.26176685055324006,0.15899144932850542,0.10086503379152112,0.1282491705740497,
Predator - Twin Lascannon - Lascannon,0.310848135031973,0.18880234607760044,0.11977722762743165,0.15229589005668345,
Vindicator,0.2208657801542965,0.1341490353709264,0.08510487226159583,0.10821023767185411,
Land Raider - Multi-melta,0.3018386806114584,0.18567418982498057,0.1266865464164761,0.16545866735013356,
Land Raider - Storm Bolter,0.2821364168639741,0.17355446464058236,0.11841718960077949,0.15465849324111697,
Land Raider Crusader - Multi-melta,0.24746043266840145,0.1522237483160415,0.10386312160515275,0.13565018680924784,
Land Raider Crusader - Storm Bolter,0.22775816892091755,0.1401040231316433,0.0955937647894559,0.12485001270023126,
Land Raider Redeemer - Multi-melta,0.28844114126316844,0.17743277669959018,0.12106338378180237,0.15811454895600235,
Land Raider Redeemer - Storm Bolter,0.2687388775156838,0.1653130515151917,0.11279402696610517,0.14731437484698587,
Razorback - Twin Heavy Bolter,0.18574047510790412,0.10962242685990405,0.0696459467868613,0.08775848897675262,
Razorback - Twin Lascannon,0.25236477596182644,0.14894351475530437,0.09462764509084393,0.11923707741406603,
Razorback - Twin Assault Cannon,0.22208100284640656,0.13107029298466794,0.08327232767994278,0.10492862812437814,
Land Speeder Storm,0.308520321121445,0.19682448756543433,0.12339367594589651,0.14311815914472167,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Auto Launcher-Blank,0.3093953678079751,0.18787075555419083,0.11918622157005906,0.15154443007285118,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Auto Launcher-Ironhail Heavy Stubber,0.3093953678079751,0.18787075555419083,0.11918622157005906,0.15154443007285118,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Blank,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Auto Launcher-Blank,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Auto Launcher-Ironhail Heavy Stubber,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Fragstorm Grenade Launcher-Blank,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Auto Launcher-Blank,0.3116455159374879,0.18923708832185804,0.120053030454205,0.1526465713824724,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Auto Launcher-Ironhail Heavy Stubber,0.3116455159374879,0.18923708832185804,0.120053030454205,0.1526465713824724,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Fragstorm Grenade Launcher-Blank,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Auto Launcher-Blank,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Auto Launcher-Ironhail Heavy Stubber,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Blank,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Auto Launcher-Blank,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Auto Launcher-Ironhail Heavy Stubber,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Blank,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Auto Launcher-Blank,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Auto Launcher-Ironhail Heavy Stubber,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Fragstorm Grenade Launcher-Blank,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Auto Launcher-Blank,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Auto Launcher-Ironhail Heavy Stubber,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Fragstorm Grenade Launcher-Blank,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Auto Launcher-Blank,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Auto Launcher-Ironhail Heavy Stubber,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Blank,0.32289625658505033,0.1960687521601921,0.12438707487493456,0.1581572779305756,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32289625658505033,0.1960687521601921,0.12438707487493456,0.1581572779305756,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Ironhail Heavy Stubber-Auto Launcher-Blank,0.32739655284407554,0.19880141769552562,0.12612069264322612,0.16036156054981693,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Ironhail Heavy Stubber-Auto Launcher-Ironhail Heavy Stubber,0.32739655284407554,0.19880141769552562,0.12612069264322612,0.16036156054981693,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Blank,0.3318968491031011,0.20153408323085995,0.12785431041151776,0.1625658431690586,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3318968491031011,0.20153408323085995,0.12785431041151776,0.1625658431690586,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Rocket Pod-Auto Launcher-Blank,0.33414699723261304,0.2029004159985264,0.12872111929566385,0.16366798447867936,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Rocket Pod-Auto Launcher-Ironhail Heavy Stubber,0.33414699723261304,0.2029004159985264,0.12872111929566385,0.16366798447867936,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Rocket Pod-Fragstorm Grenade Launcher-Blank,0.338647293491638,0.20563308153385987,0.13045473706395594,0.16587226709792094,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Icarus Rocket Pod-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.338647293491638,0.20563308153385987,0.13045473706395594,0.16587226709792094,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Storm Bolter-Auto Launcher-Blank,0.32964670097358795,0.20016775046319268,0.12698750152737218,0.16146370185943779,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Storm Bolter-Auto Launcher-Ironhail Heavy Stubber,0.32964670097358795,0.20016775046319268,0.12698750152737218,0.16146370185943779,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Storm Bolter-Fragstorm Grenade Launcher-Blank,0.33414699723261304,0.2029004159985264,0.12872111929566385,0.16366798447867936,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Storm Bolter-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.33414699723261304,0.2029004159985264,0.12872111929566385,0.16366798447867936,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Fragstorm Grenade Launcher-Auto Launcher-Blank,0.3318968491031011,0.20153408323085995,0.12785431041151776,0.1625658431690586,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Fragstorm Grenade Launcher-Auto Launcher-Ironhail Heavy Stubber,0.3318968491031011,0.20153408323085995,0.12785431041151776,0.1625658431690586,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Blank,0.3363971453621256,0.20426674876619327,0.12958792817980969,0.16477012578830005,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Storm Bolter-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3363971453621256,0.20426674876619327,0.12958792817980969,0.16477012578830005,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Auto Launcher-Blank,0.3318968491031011,0.20153408323085995,0.12785431041151776,0.1625658431690586,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Auto Launcher-Ironhail Heavy Stubber,0.3318968491031011,0.20153408323085995,0.12785431041151776,0.1625658431690586,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Blank,0.3363971453621256,0.20426674876619327,0.12958792817980969,0.16477012578830005,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3363971453621256,0.20426674876619327,0.12958792817980969,0.16477012578830005,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Auto Launcher-Blank,0.338647293491638,0.20563308153385987,0.13045473706395594,0.16587226709792094,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Auto Launcher-Ironhail Heavy Stubber,0.338647293491638,0.20563308153385987,0.13045473706395594,0.16587226709792094,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Fragstorm Grenade Launcher-Blank,0.34314758975066423,0.20836574706919359,0.13218835483224742,0.16807654971716232,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.34314758975066423,0.20836574706919359,0.13218835483224742,0.16807654971716232,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Storm Bolter-Auto Launcher-Blank,0.33414699723261304,0.2029004159985264,0.12872111929566385,0.16366798447867936,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Storm Bolter-Auto Launcher-Ironhail Heavy Stubber,0.33414699723261304,0.2029004159985264,0.12872111929566385,0.16366798447867936,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Storm Bolter-Fragstorm Grenade Launcher-Blank,0.338647293491638,0.20563308153385987,0.13045473706395594,0.16587226709792094,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Storm Bolter-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.338647293491638,0.20563308153385987,0.13045473706395594,0.16587226709792094,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Auto Launcher-Blank,0.3363971453621256,0.20426674876619327,0.12958792817980969,0.16477012578830005,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Auto Launcher-Ironhail Heavy Stubber,0.3363971453621256,0.20426674876619327,0.12958792817980969,0.16477012578830005,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Blank,0.34089744162115104,0.20699941430152685,0.13132154594810125,0.16697440840754157,
Repulsor-Twin Heavy Bolter-Heavy Onslaught Gatling Cannon-Onslaught Gatling Cannon-2Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.34089744162115104,0.20699941430152685,0.13132154594810125,0.16697440840754157,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Auto Launcher-Blank,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Auto Launcher-Ironhail Heavy Stubber,0.31389566406700004,0.19060342108952463,0.12091983933835106,0.1537487126920929,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Blank,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Auto Launcher-Blank,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Auto Launcher-Ironhail Heavy Stubber,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Fragstorm Grenade Launcher-Blank,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Icarus Rocket Pod-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Auto Launcher-Blank,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Auto Launcher-Ironhail Heavy Stubber,0.3161458121965131,0.1919697538571915,0.12178664822249655,0.1548508540017134,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Fragstorm Grenade Launcher-Blank,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Storm Bolter-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Auto Launcher-Blank,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Auto Launcher-Ironhail Heavy Stubber,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Blank,0.32289625658505033,0.1960687521601921,0.12438707487493456,0.1581572779305756,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Storm Bolter-Fragstorm Grenade Launcher-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32289625658505033,0.1960687521601921,0.12438707487493456,0.1581572779305756,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Auto Launcher-Blank,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Auto Launcher-Ironhail Heavy Stubber,0.31839596032602563,0.19333608662485813,0.12265345710664288,0.15595299531133433,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Blank,0.32289625658505033,0.1960687521601921,0.12438707487493456,0.1581572779305756,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Ironhail Heavy Stubber-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32289625658505033,0.1960687521601921,0.12438707487493456,0.1581572779305756,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Auto Launcher-Blank,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Auto Launcher-Ironhail Heavy Stubber,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Fragstorm Grenade Launcher-Blank,0.32964670097358795,0.20016775046319268,0.12698750152737218,0.16146370185943779,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Icarus Rocket Pod-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32964670097358795,0.20016775046319268,0.12698750152737218,0.16146370185943779,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Auto Launcher-Blank,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Auto Launcher-Ironhail Heavy Stubber,0.3206461084555382,0.19470241939252533,0.12352026599078869,0.15705513662095488,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Fragstorm Grenade Launcher-Blank,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
Repulsor-Twin Heavy Bolter-Las-talon-Ironhail Heavy Stubber-2Fragstorm Grenade Launcher-Storm Bolter-Fragstorm Grenade Launcher-Ironhail Heavy Stubber,0.32514640471456324,0.1974350849278593,0.12525388375908028,0.1592594192401965,
